facility_name,address,city,state,zip,registry_id,naics_codes,latitude,longitude,npdes_ids,permit_status,is_major,border_facility,active,violations_3yr,dfr_url,design_flow_mgd
PRAIRIE POINT WEST INFRASTRUCTURE,SE OF S PARKER RD AND E NICHOLS PL,AURORA,CO,80116,110072145098,,39.320019,-104.709712,COR429853,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110072145098,
PRAIRIE RUN,1501 OSPREY LANE,HAYDEN,CO,81639,110071886392,,40.493788,-107.276044,COG608035 COR425737,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071886392,
PRAIRIE RUN OPEN SPACE SOUTHWEST CLUSTER,4465 N 109TH ST,LAFAYETTE,CO,80026,110071961340,,40.056619,-105.09794,COR427900,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071961340,
PRAIRIE SONG - D.R. HORTON,751 PRAIRIE SONG ROAD,WINDSOR,CO,80550,110071993984,,40.500863,-104.910246,COR428221,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071993984,
PRAIRIE SONG FILING 2 - HB,PRAIRIE WINDS WAY AND WELD COUNTY ROAD 72,WINDSOR,CO,80550,110072073827,,40.508044,-104.91451,COR428434,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110072073827,
PRAIRIE SONG POND NUMBER 3,WCR 72 AND WCR 15,WINDSOR,CO,80550,110071907316,,40.506472,-104.921906,COR426511,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071907316,
PRAIRIE SONG- FILING 1,WEST OF WELD COUNTY RD 17 AND SOUTH OF PRAIRIE SON,WINDSOR,CO,80634,110071437464,,40.499217,-104.91549,COR420511,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071437464,
PRAIRIE SONG-CENTURY,RHAPSHODY DR AND MESIC LAM,WINDSOR,CO,80634,110071443077,,40.499045,-104.912057,COR420770,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071443077,
PRAIRIE VIEW HIGH SCHOOL,12909 E. 120TH AVE,HENDERSON,CO,80640,110071930115,,39.91435,-104.83762,COR426673,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071930115,
PRAIRIE VIEW SOW FARM,28498 COUNTY ROAD Q,ECKLEY,CO,80727,110063713619,,39.861614,-102.287591,COB007006,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110063713619,
PRAIRIE WINDS CENTER,CORNER OF MARKHEFFEL RD AND WOODMEN RD,COLORADO SPRINGS,CO,80908,110071410226,,38.939577,-104.679001,COR419827,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071410226,
PRAIRIESTAR FILINGS 3 AND 4,WAGON BEND RD AND CR 17,BERTHOUD,CO,80537,110070264037,,40.33971,-105.08504,COR03T849 COR403914,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070264037,
PRARIE ROAD WAREHOUSE,315 PRARIE RD,COLORADO SPRINGS,CO,80909,110071075304,,38.83797,-104.78737,CONOX0087,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071075304,
PRAXIS STREET - OFF-SITE IMPROVEMENTS,950 FT N OF THE W PLUM CREEK PKWY AND FRONTAGE RD,CASTLE ROCK,CO,80109,110071925499,,39.369194,-104.866014,COR426783,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071925499,
"PRECAST CONCEPTS, LLC",9455 BOSTON CT,HENDERSON,CO,80640,110030747896,327320,39.86854,-104.87924,COR901143,Violation Identified,,,Y,9,https://echo.epa.gov/detailed-facility-report?fid = 110030747896,
"PRECISE CAST PROTOTYPES & ENGINEERING, INC.",7501 DAHLIA ST,COMMERCE CITY,CO,80022,110070289155,,39.83234,-104.93148,COPIU001H,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070289155,
PRECISION CLEANING,781 GLENN L. MARTIN BLVD,LITTLETON,CO,80127,110071658659,,39.500662,-105.111161,COR422462,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071658659,
PRECISION MACHINED PRODUCTS,1017 SMITHFIELD DR,FORT COLLINS,CO,80524,110014369566,339999,40.57505,-105.00391,COPIU004B COPU00166,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110014369566,
PRECISION METAL FINISHING,"850 SOUTH AVE., #B",GRAND JUNCTION,CO,81501,110024450814,332813,39.06343,-108.55824,COPIU002V,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110024450814,
PRECISION ON THE TRACKS,3645 PRECISION DRIVE,LOVELAND,CO,80538,110071337148,,40.427584,-104.996423,COR417903,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071337148,
PRECISION POWDER COATING INC,"1715E 69TH AVE, UNIT D",DENVER,CO,80229,110071710062,,39.8218,-104.967674,COPIU007N,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071710062,
PREFERRED MACHINING,3730 S KALAMATH ST,ENGLEWOOD,CO,80110,110002992129,333517 333513 339999 333512,39.64876,-105.00054,COR900873,Violation Identified,,,Y,12,https://echo.epa.gov/detailed-facility-report?fid = 110002992129,
PREFERRED MEDICAL PRODUCTS,8100 S AKRON ST    STE 311,ENGLEWOOD,CO,80112,110024830959,33911,39.570122,-104.883105,COPIU002B,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110024830959,
PREMIER COATINGS LLC,3080 SOUTH ZUNI STREET,ENGLEWOOD,CO,80110,110071670309,,39.66111,-105.01581,COPIU002E,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071670309,
PREMIER EUROCASE INC,12000 E 56 ST STE K,DENVER,CO,80239,110040089258,,39.79796,-104.8478,COR011012 COR900542,Violation Identified,,,Y,12,https://echo.epa.gov/detailed-facility-report?fid = 110040089258,
PREMIER FARM CREDIT,210 SOUTH THIRD AVENUE,STERLING,CO,80751,110072192232,,40.623964,-103.214938,COR430481,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110072192232,
PREMIER FLEX JOHNSTOWN,"L 2, B 2, REPLAT OF LOT 1, 2534 W FIRST FILING",JOHNSTOWN,CO,80534,110071400838,,40.402333,-104.991947,COR419432,Violation Identified,,,Y,2,https://echo.epa.gov/detailed-facility-report?fid = 110071400838,
PREMIER GRAPHICS DBA EAGLEDIRECT.COM,5105 EAST 41ST AVENUE,DENVER,CO,80216,110001436982,323110 323111 32311,39.77312,-104.9276,CONOX0285,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110001436982,
PREMIER PAVING INC. HB: 690 W 62ND,690 W 62ND AVE,DENVER AREA,CO,80216,110017651012,212321 324121 212319,39.80908,-104.99326,COR900672,Violation Identified,,,Y,12,https://echo.epa.gov/detailed-facility-report?fid = 110017651012,
PREMIUM POWDER COATING,1850 LEFTHAND CIRCLE,LONGMONT,CO,80501,110071671518,,40.14117,-105.1248,COPIU004O,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071671518,
PRESERVE AT MESA CREEK - HB,W. FILMORE STREET AND GRAND VISTA CIRCLE,COLORADO SPRINGS,CO,80907,110071850717,,38.872024,-104.850312,COR425139,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071850717,
PRESERVE BRIGHTON PONDS,TELLURIDE ST AND CHAVEZ ST,BRIGHTON,CO,80601,110072082797,,39.991067,-104.780643,COR428630,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110072082797,
PRESSURE ZONE 3 SUNSET RIDGE ELEVATED STORAGE TANK PROJECT,3311 W 97 AVE,WESTMINSTER,CO,80031,110070249379,,39.87276,-105.02912,COG076379 COR03T372 COR401892,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070249379,
PRESTIGE AUTOMOTIVE,9105 W COLFAX AVE,LAKEWOOD,CO,80215,110071727213,,39.740866,-105.099754,COG318128,Terminated Permit,,,Y,1,https://echo.epa.gov/detailed-facility-report?fid = 110071727213,
"PRESTIGE CASTING, INC.",2009 WEST DARTMOUTH AVENUE,ENGLEWOOD,CO,80110,110071669202,,39.66048,-105.01197,COPIU0025,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071669202,
PRI EAST 144TH QUEBEC ST AND SANITARY TRUNK LINE,QUEBEC STREET AND E470,THORNTON,CO,80602,110072199703,,39.959069,-104.90324,COR430721,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110072199703,
PRIEST RETIREMENT HOME,1330 S STEELE ST,DENVER,CO,80210,110070073020,,39.692399,-104.950006,COG075950 COG318067 COG603374 COR03R374 COR402618,Terminated Permit,,,Y,9,https://echo.epa.gov/detailed-facility-report?fid = 110070073020,
PRIME NOW LLC - UCO1,480 E 55TH AVE STE 100,DENVER,CO,80216,110070124786,493110,39.796511,-104.97988,CONOX0649 COR901641,Violation Identified,,,Y,1,https://echo.epa.gov/detailed-facility-report?fid = 110070124786,
PRIME NOW LLC - ZDE7,1860 S ACOMA ST,DENVER,CO,80210,110072199039,,39.68279,-104.9888,CONOX0991,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110072199039,
PRIME WINDOW SYSTEMS,12775 E 38 AVE,DENVER,CO,80239,110071668909,,39.76976,-104.83866,COR901652,Violation Identified,,,Y,3,https://echo.epa.gov/detailed-facility-report?fid = 110071668909,
PRIMERO RE-2 SCHOOL DISTRICT,20200 HIGHWAY 12,WESTON,CO,81091,110024450226,,37.14532,-105.03393,COG589099 COG589123,Violation Identified,,,Y,8,https://echo.epa.gov/detailed-facility-report?fid = 110024450226,
PRIMERO SCHOOL DISTRICT,20200 HWY 12,WESTON,CO,81091,110006488121,,37.14532,-105.03393,COL589099 COL589123,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110006488121,
PRIMORIS,7980 FAIRPLAY ST,CENTENNIAL,CO,80134,110071509348,,39.6078,-104.81419,COR421446,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071509348,
PRIMROSE SCHOOL OF FIRESTONE,6077 FIRESTONE BOULEVARD,FIRESTONE,CO,80504,110071527253,,40.1618,-104.94,COR421718 COR425454,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071527253,
PRIMROSE SCHOOLS WHEAT RIDGE,3905 CLEAR CREEK DRIVE,WHEAT RIDGE,CO,80401,110071906192,,39.768176,-105.147006,COR426477,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071906192,
PRINCE ALBERT MINE,U16 RD AND EE22,URAVAN,CO,81436,110069422690,,38.3717,-108.790277,COR040301,Failure to Report DMR - Not Received,,,Y,12,https://echo.epa.gov/detailed-facility-report?fid = 110069422690,
PRINCE LAKE NO 1 BOULDER COUNTY,2595 N 111 ST,ERIE,CO,80516,110071958363,,40.022187,-105.09074,COG081288 COR427978,No Violation Identified,,,Y,1,https://echo.epa.gov/detailed-facility-report?fid = 110071958363,
PRIVATE RESIDENCE - EVANS STREET,101 EVANS STREET,ERIE,CO,80516,110071783770,,40.052829,-105.046076,COR423888,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071783770,
PRO DISPOSAL AND RECYCLING DISTRICT 5311P,10100 E 102 AVE,HENDERSON,CO,80640,110071073795,,39.87973,-104.86853,CONOX0727,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071073795,
PRO POWDER COATING,549 BOGART LANE,GRAND JUNCTION,CO,81505,110071707326,,39.08385,-108.58423,COPIU002U,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071707326,
PROCTOR PRODUCTIONS,501 RARITAN WAY,DENVER,CO,80204,110071082202,,39.7083,-105.0,CONOX0131,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071082202,
PROCTOR TO PAOLI 4 INCH TOG REPLACEMENT,I-76 E,FLEMING,CO,80728,110071507376,,40.735222,-102.97781,COR421272,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071507376,
PROJECT 135 - W. CENTER AVE. + S. FEDERAL BLVD.,S. FEDERAL BLVD,DENVER,CO,80219,110070941089,,39.705882,-105.025029,COR411890,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070941089,
PROJECT 13942 - W KENTUCKY AVE + S ZUNI ST. AREA,WEST KENTUCKY AVENUE,DENVER,CO,80204,110070940527,,39.699968,-105.015693,COR411888,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070940527,
"PROJECT 15985 - S KNOX CT, IOWA TO W MEXICO AVE",SOUTH KNOX COURT,DENVER,CO,80219,110070939099,,39.685128,-105.032531,COR411892,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070939099,
"PROJECT 18003 - W 10TH AVE, SHERIDAN. TO PERRY ST. AREA",WEST 10TH AVE,DENVER,CO,80204,110070938786,,39.733097,-105.053105,COR411886,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070938786,
PROJECT 20155 + 20156 - 51ST BENTON AND CHASE,BENTON ST + W 51ST AVE,DENVER,CO,80212,110070694671,,39.788279,-105.055609,COR407946,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070694671,
PROJECT 20166 - BAYAUD + GRAPE,E BAYAUD AVE + S GRAPE ST,DENVER,CO,80246,110070696792,,39.714688,-104.924625,COR407940,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070696792,
PROJECT 20355- BAILS PL + GROVE ST AREA,W BAILS PLACE AND S GROVE STREET,DENVER,CO,80219,110070874353,,39.684053,-105.02625,COR410644,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070874353,
"PROJECT 20639 - SHOSHONE, EXPOSITION - KENTUCKY",S SHESHONE STREET,DENVER,CO,80223,110070941101,,39.699115,-105.010583,COR411880,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070941101,
PROJECT 20666 - CORNELL + BELLAIRE AREA,E CORNELL AVE,DENVER,CO,80222,110070941165,,39.663478,-104.937953,COR411884,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070941165,
"PROJECT 20688 - SHERIDAN BLVD, 13TH TO 32ND",SHERIDAN BLVD,DENVER,CO,80214,110070937187,,39.76028,-105.05325,COR411882,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070937187,
PROJECT 967 - N HOLLY ST + E 17TH-26TH AVE,N HOLLY STREET AND E 17TH AVE TO 26TH AVE,DENVER,CO,80220,110070562583,,39.7435,-104.92229,COR405708,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070562583,
PROJECT 988 - N JACKSON ST + E 13TH AVE,NORTH JACKSON STREET + E 13TH AVE,DENVER,CO,80206,110070562245,,39.74193,-104.94305,COR405710,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070562245,
PROJECT BRONCO-AURORA SITE,2600 COLORADO E-470,AURORA,CO,80013,110072076494,,39.68385,-104.87525,COR428570,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110072076494,
PROJECT MANITOU,4925 INTEGRATION LOOP,COLORADO SPRINGS,CO,80925,110072166054,,38.771064,-104.691434,COR430035,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110072166054,
PROJECT MUSTANG - E 69TH AVENUE,NORTH OF HIGH POINT BLVD AND EAST OF ARGONNE ST,DENVER,CO,80249,110071962402,,39.82193,-104.767943,COR427808,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071962402,
PROJECT SPROCKET,FRONTAGE ROAD AND BUSINESS PARK CIRCLE,FIRESTONE,CO,80537,110071096998,,40.166143,-104.978477,COR413705,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071096998,
PROJECT WATERFALL,NORTH OF E 48TH AVE AND EAST OF E-470,AURORA,CO,80019,110071884210,,39.783867,-104.706443,COR426041,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071884210,
PROLOGIS PARK 70 SUBD BLDG 10,1953 GUNCLUB RD,AURORA,CO,80019,110064733837,,39.681044,-104.71617,COR03I381 COR400460,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110064733837,
PROLOGIS PARK 70 SUBDIVISION FILING NO. 12,E SMITH RD AND PICADILLY ST,AURORA,CO,80019,110071525138,,39.747863,-104.732449,COR421644 COR427256,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071525138,
PROLOGIS PARK CENTRAL NW PARKING LOT,SW OF WASHINGTON ST & E 62ND AVE,DENVER,CO,80229,COR431043,,39.808562,-104.977246,COR431043,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = COR431043,
PROMONTORY 3RD FILING,NEAREST PROMONTORY PARKWY AND HIGHWAY 34,GREELEY,CO,80634,110071064694,,40.408576,-104.848014,COR412334,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071064694,
PROMONTORY FIL 2 AND 3 (PHASES 2 TO 8),113 ST AND 103 AVE,GREELEY,CO,80634,110070102962,,40.41714,-104.84677,COR03R838 COR403624,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070102962,
PROPAK LOGISTICS,5501 PEORIA ST,DENVER,CO,80239,110040755509,321920,39.79672,-104.84727,CONOX0875 COR901213,No Violation Identified,,,Y,4,https://echo.epa.gov/detailed-facility-report?fid = 110040755509,
PROPOSED LOVE'S TRAVEL STOP,138 BROADWAY,ALAMOSA,CO,81101,110071425906,,37.471702,-105.858038,COG317150 COG317218 COR419995,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071425906,
PROSE FARM SUNNY ACRES,1825 FEET N/NE OF E 104TH AVE AND YORK S,THORNTON,CO,80233,110071310945,,39.888124,-104.958262,COR417205,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071310945,
PROSE STERLING RANCH,8749 WATERTON ROAD,LITTLETON,CO,80125,110071886294,,39.48526,-105.0744,COR425388,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071886294,
PROSPECT & I-25 INTERCHANGE ENHANCEMENTS,1800 SE FRONTAGE RD,FORT COLLINS,CO,80525,110071952928,,40.56492,-104.99697,COR427726,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071952928,
PROSPECT MOUNTAIN WATER DISTRIBUTION SYSTEM,VENNER RANCH  RD AND PROSPECT MTN DR.,ESTES PARK,CO,80517,110071507818,,40.35401,-105.50968,COR421640,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071507818,
PROSPECT PARK PHASE 2,11300 W. 44TH AVE.,WHEAT RIDGE,CO,80033,110071157751,,39.778061,-105.12433,COR414710,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071157751,
PROSPECT PLAZA,304 W PROSPECT RD,FORT COLLINS,CO,80524,110071962998,,40.56713,-105.08176,COR427932,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071962998,
PROSPECT VALLEY DAIRY,32063 COUNTY ROAD 18,KEENESBURG,CO,80643,110070370317,,40.116671,-104.450716,COA934111 COR413171,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110070370317,
PROSPECT VALLEY ELEMENTARY SCHOOL,HIWAY 52,KEENSBURG,CO,8064,110026821401,,39.579511,-105.245462,COR413928,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110026821401,
PROSPECTING WEST,I25 & PROSPECT,FORT COLLINS,CO,80525,110071995877,,40.563282,-104.999052,COR427336,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071995877,
PROSPER RANCH FEEDLOT,24368 COUNTY ROAD L,KIT CARSON,CO,80825,110043491628,112111,38.895,-102.771443,COA931085 COA934085,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110043491628,
PROST BREWING COMPANY,351 W. 104TH AVENUE,NORTHGLENN,CO,80234,110072163162,,39.88529,-104.99118,COPIU009V,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110072163162,
PROTECTO WRAP CO,2255 SOUTH DELAWARE STREET,DENVER,CO,80223,110002985636,313320 325520,39.67555,-104.99229,COR900651,Effluent - Monthly Average Limit,,,Y,12,https://echo.epa.gov/detailed-facility-report?fid = 110002985636,
PROTEIN 4 PETS,259 30TH STREET,GREELEY,CO,80631,110071660841,,40.387885,-104.682057,COPIU003O COPU00172,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071660841,
"PROTO-TEL, INC.",1815 BOXELDER ST,LOUISVILLE,CO,80027,110071671386,,39.96281,-105.114314,COPIU0020,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071671386,
"PROTOCAST, INC.",3900 E. 68TH AVE.,COMMERCE CITY,CO,80022,110071671337,,39.819981,-104.942425,COPIU001K,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071671337,
PROWERS COUNTY WWTF,1221 CENTURY DR,LAMAR,CO,81052,110071076944,,38.1036,-102.578888,CONOX0269,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071076944,
PROWERS MEDICAL CTR,401 KENDALL DR,LAMAR,CO,81052,110038647765,622110 623990,38.06953,-102.60926,COR03N560,Terminated Permit,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110038647765,
PROXIMITY MALT LLC - MONTE VISTA COLORADO BRANCH,1001 N CR 3E,MONTE VISTA,CO,81144,110070670745,,37.588,-106.096,COR901524,Violation Identified,,,Y,2,https://echo.epa.gov/detailed-facility-report?fid = 110070670745,
"PROXIMO DISTILLERS, LLC DBA STRANAHAN'S COLORADO WHISKEY",200 S KALAMATH ST,DENVER,CO,80223,110071369220,312140,39.71259,-104.99911,COPIU0099,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110071369220,
PS 42,4817 EAST COUNTY ROAD 62,WELLINGTON,CO,80549,110072083332,,40.69658,-104.98516,COR429058,No Violation Identified,,,Y,0,https://echo.epa.gov/detailed-facility-report?fid = 110072083332,
