facility_name,address,city,state,zip,registry_id,naics_codes,latitude,longitude,npdes_ids,permit_status,is_major,border_facility,active,violations_3yr,dfr_url,design_flow_mgd,facility_type,receiving_waters
ANNUNCIATION HEIGHT CONFERENCE AND RETREAT CENTER,7400 CO HWY 7,ESTES PARK,CO,80517,110071898206,,40.272852,-105.535839,COG591141,Effluent - Non-monthly Average Limit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071898206,,,
URSA MAJOR,19750 CR 7,BERTHOUD,CO,80513.0,110071847050,,40.286705,-104.992001,COR901670,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071847050,,,
LIGHTHOUSE LOFTS,2850 ZUNI ST,DENVER,CO,80211,110070102775,,39.75807,-105.01586,COG315479 COG315594 COG318032,Terminated Permit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110070102775,,,
MANCOS RURAL WTP,42538 RD N,MONTEZUMA COUNTY,CO,81328,110024581996,,37.399898,-108.267485,COG641065,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110024581996,,,
MANASSA WWTP,APPROX 1/4 MI. N.E. OF TOWN,MANASSA,CO,81141,110055980817,,37.18617,-105.92826,CO0042935,Terminated Permit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110055980817,,,
GALETON WATER & SAN DISTRICT,WCR 51 SOUTH OF WCR 74,GALETON,CO,80622,110010053379,,40.516667,-104.583611,CO0043320,Terminated Permit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110010053379,,,
19 ROAD IMPROVEMENT PROJECT,INTERSECTION OF J RD AND 19 RD,FRUITA,CO,81521,110071885089,,39.149827,-108.701104,COG081131,Failure to Report DMR - Not Received,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071885089,,,
LITTLETON/ENGLEWOOD WWTP,2900 SOUTH PLATTE RIVER DRIVE,ENGLEWOOD,CO,80110,110055978768,221320 22131,39.66133,-105.00381,CO0032999 COG650019 COL032999 COR900821,No Violation Identified,Y,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110055978768,50.0,,
FEDERAL EXPRESS - AURO,5805 N JACKSON GAP ST,AURORA,CO,80019,110071432542,492110,39.80592,-104.68989,COR901653,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071432542,,,
PONDEROSA RETREAT&CONF CNTR,15235 FURROW ROAD,DOUGLAS COUNTY,CO,80118,110027855426,,39.142005,-104.830386,COR03O692 COX047511,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110027855426,,,
PETER BINNEY WATER PURIFICATION FACILITY,5070 S ROBERTSDALE WAY,AURORA,CO,80016,110040434036,,39.62326,-104.66359,COG318054 COG604418 COG641124 COR401809,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110040434036,,,
PUEBLO WOOD PRODUCTS CO INC,1110 E NORTHERN AVE,PUEBLO,CO,81006,110071662381,,38.24438,-104.59669,COR901645,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071662381,,,
FRITO-LAY ENGLEWOOD PEC,11243 E CALEY AVE,CENTENNIAL,CO,80111,110071404142,,39.60155,-104.857598,COR901626,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071404142,,,
GENCOR PORTABLE ASPHALT PLANT,VARIOUS LOCATIONS,STATEWIDE,CO,00000,110054118496,,38.993575,-105.507774,COR900346 COR901673,Failure to Report DMR - Not Received,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110054118496,,,
GEORGETOWN WWTP,2900 ALVARADO ROAD,GEORGETOWN,CO,80444,110017709425,,39.734167,-105.688889,CO0027961 COG650072,Failure to Report DMR - Not Received,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110017709425,0.8,,
METRO WASTEWATER RECLAMATION DISTRICT- NORTHERN TREATMENT PLANT,51 BASELINE RD,BRIGHTON,CO,80603,110069339255,22132 221320,40.004,-104.822,CO0048959 COL048959 COR901322,No Violation Identified,Y,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110069339255,28.8,,
MT VERNON COUNTRY CLUB,24933 CLUBHOUSE CIRCLE,GOLDEN,CO,80401,110010705193,,39.71916,-105.28326,COL633001 COX633001 COX633006,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110010705193,,,
SAFETY KLEEN CORP  ENGLEWOOD BRANCH,2801 S TEJON,ENGLEWOOD,CO,80110,110000621480,562112 562212 484230 484220,39.66563,-105.01104,COR900971,No Violation Identified,Y,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110000621480,,,
SAGEPORT WWTF,501 TENDERFOOT DR,LARKSPUR,CO,80118,110010053333,,39.257222,-104.893333,CO0043044,Effluent - Non-monthly Average Limit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110010053333,0.1,,
CHEMICAL & METAL INDUSTRIES INC,23465 CHEM-TECH AVENUE,HUDSON,CO,80642,110012141798,325180 325998 325188,40.08956,-104.61213,COR900432,Failure to Report DMR - Not Received,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110012141798,,,
RYE WATER TREATMENT PLANT,8171 PARK ROAD,PUEBLO COUNTY,CO,81069,110037942885,,37.922182,-104.937824,COG641125,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110037942885,,,
BEAR RANCH WWTF,5 MILES UP CR 12,GUNNISON COUNTY,CO,81434,110054949623,,38.963787,-107.311737,COX631047,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110054949623,,,
BERTHOUD ESTATES COMMUNITY ASSOCIATION WWTF,1075 S CR 23E,BERTHOUD,CO,80513,110069471048,,40.286125,-105.159965,COG075601 COG591097,Effluent - Monthly Average Limit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110069471048,,,
STAR PRECISION,7300 MILLER DR,LONGMONT,CO,80504,110013304067,332322,40.11072,-104.97238,COR901676,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110013304067,,,
STEAMBOAT LAKE STATE PARK,61105 RCR 129,CLARK,CO,80428,110010053235,,40.80479,-106.95389,CO0044482 COX632037 COX633004 COX634078,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110010053235,,,
MORRISON TOWN OF,16101 MORRISON ROAD,MORRISON,CO,80465,110009007234,,39.653933,-105.179225,CO0041432,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110009007234,0.2,,
HENDERSON YARD,9450 E 104 AVE,HENDERSON,CO,80460,110071822714,,39.88287,-104.87679,COR901662,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071822714,,,
SPRAGUE BUFF QUARRY,5925 N CR 27,LOVELAND,CO,80538,110071848330,,40.44253,-105.20069,COG502224,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071848330,,,
COOLEY GRAVEL CO,18131 STATE HIGHWAY 8,MORRISON,CO,80465,110001431861,212321,39.63055,-105.204478,COG500320,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110001431861,,,
RHODES AVENUE CHANNEL,RHODES AVE AND E MAIN ST,CANON CITY,CO,81212,110071252496,,38.446731,-105.204004,COG080450,Terminated Permit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071252496,,,
RICHARD J CHRISTIAN II WWTF,1080 S. SANTA FE AVE.,FOUNTAIN,CO,80817,110000730914,221320,38.666017,-104.702528,CO0020532 COG650031 COR05FA00 COR900838,Failure to Report DMR - Not Received,Y,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110000730914,1.908,,
GOLD CREEK WWTF,34511 CR 13,ELIZABETH,CO,80107,110071862705,,39.34055,-104.610278,COG591037,Failure to Report DMR - Not Received,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071862705,,,
DRAKE WATER RECLAMATION FACILITY,3036 ENVIRONMENTAL DR,FORT COLLINS,CO,80526,110002396121,221320 22132,40.555276,-105.020555,CO0047627 COE016000 COG318127 COR900823,Unknown,Y,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110002396121,23.0,,
GATEWAY VILLAGE WWTP,US 24 AND HWY 91,LEADVILLE,CO,80461,110071369595,,39.272661,-106.29801,COG589160,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071369595,,,
CROWLEY COUNTY CORRECTIONAL FACILITY,6564 HIGHWAY 96,OLNEY SPRINGS,CO,81062,110020176548,,38.154282,-103.957427,CO0046795 COG650118,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110020176548,0.32,,
DU RESIDENCE HALL AND COMMUNITY COMMONS,2055 E EVANS AVE,DENVER,CO,80210,110070930027,,39.67853,-104.96326,COG318055,Terminated Permit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110070930027,,,
RED SKY RANCH AND HOLLAND CREEK,1051 BELLYACHE RIDGE RD,WOLCOTT,CO,81655,110043740253,713910,39.666084,-106.666243,COX622027,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110043740253,,,
COLORADO WILBERT VAULT CO - 4985 LOCUST,4985 LOCUST ST,COMMERCE CITY,CO,80022,110023150926,812210,39.78667,-104.91445,COR901685,Failure to Report DMR - Not Received,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110023150926,,,
COLORADO SPRINGS RAPTOR DC,4920 INTEGRATION LOOP,COLORADO SPRINGS DIVISION,CO,80925,110071865610,,38.77233,-104.691045,COR901686,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071865610,,,
COLOWYO COAL CO LP,5731 STATE HWY 13,MEEKER,CO,81641,110007092822,212111 212114 21211,40.221667,-107.825556,CO0045161 COG600653 COG600757 COR042209,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110007092822,,,
ROCKY MOUNTAIN STEEL MILL,2100 SOUTH FREEWAY,PUEBLO,CO,81004,110000467833,331110 331111 324199 332312 33111,38.31305,-104.63548,CO0000621,No Violation Identified,Y,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110000467833,57.0,,
RIFLE GARFIELD COUNTY AIRPORT,0375 CR 352,RIFLE,CO,81650,110064757115,,39.526388,-107.726388,COR03M523 COR03N772 COR901372,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110064757115,,,
SPRING CANYON CHRISTIAN CAMP,26000 CR 344,CHAFFEE COUNTY,CO,81211,110064640633,,38.7982,-106.247,CO0048870 COG591205,Effluent - Monthly Average Limit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110064640633,,,
COVENANT HEIGHTS WWTP,7400 COLORADO HWY 7,ESTES PARK,CO,80517,110070000995,,40.272852,-105.535839,COG589141,Terminated Permit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110070000995,,,
BROOMFIELD WWTP,2985 W 124 AVE,BROOMFIELD,CO,80020,110055971881,221320,39.9213,-105.02351,CO0026409 COG072630 COG650063 COR427454 COR900636,No Violation Identified,Y,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110055971881,12.0,,
SENECA MINE COMPLEX,37766 RCR 53,HAYDEN,CO,81639,110064608651,,40.440278,-107.1325,CO0000221,No Violation Identified,Y,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110064608651,,,
SHELTON DAIRY,23043 WELD CO. RD. 42,LA SALLE,CO,80645,110059783408,,40.291667,-104.625,COA931052 COA934052,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110059783408,,,
BOWIE NO. 1 MINES,1720 4010,PAONIA,CO,81428,110007091949,212115 212112,38.9075,-107.616667,CO0049045 COG850043,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110007091949,,,
MONUMENT CREEK AT MONUMENT STREET STREAM STABILIZATION,MESA ROAD,COLORADO SPRINGS,CO,80903,110071508719,,38.845579,-104.828809,COR421380,Effluent - Monthly Average Limit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071508719,,,
IGNITE - ELDORA SKI RESORT,2861 ELDORA SKI RD,NEDERLAND,CO,80466,110071408701,,39.936,-105.58175,COG080696 COR419843,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071408701,,,
MOORES PIT,32906 HWY 141,GATEWAY,CO,81522,110070054056,,38.778201,-108.869417,COG501754,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110070054056,,,
CITY OF LOVELAND WASTEWATER TREATMENT PLANT,920 SOUTH BOISE AVENUE,LOVELAND,CO,80537,110014452029,221320 22132,40.383333,-105.05,CO0026701 COG073704 COG075822 COG080788 COG081420 COR03Q905 COR401815 COR405909 COR429627 COR900109,Failure to Report DMR - Not Received,Y,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110014452029,10.0,,
HUDSON ASPHALT TERMINAL LLC,6159 BNSF BLVD,HUDSON,CO,81499,110071823927,,40.08761,-104.61499,COR901667,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071823927,,,
CASTLE ROCK ROCK LLC,4900 I-25,CASTLE ROCK,CO,80104,110071879893,,39.292024,-104.890029,COG502232,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071879893,,,
BIG G GRAVEL PIT,61000 E US HWY 50,BOONE,CO,81025,110070072836,,38.183342,-104.192766,COG501967,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110070072836,,,
BOULDER COUNTY HAZARDOUS MATERIALS MANAGEMENT FACILITY,1901 63 ST,BOULDER,CO,80301,110054101725,,40.01826,-105.20664,COR900440,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110054101725,,,
BOONE  WWTF,200' E OF GERARD AVE & RAILROAD AVE,BOONE,CO,81025,110071782190,,38.250278,-104.240833,COG591116,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071782190,,,
BLACKEAGLE ENERGY SERVICES,230 COMMERCE DR,BERTHOUD,CO,80513,110020475733,332999 23712,40.33879,-104.98759,COR901005 COR901389,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110020475733,,,
MILNER COMMUNITY WWTF,SOUTH MAIN ST,STEAMBOAT SPRINGS,CO,80477,110071322818,,40.482262,-107.020947,COG590148,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071322818,,,
SEIBERT WWTF,100 COLORADO AVE,SEIBERT,CO,80834,110010055652,,39.30098,-102.86966,COG582022 COG589028 COG589120 COG591120 COG650202,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110010055652,,,
LA JUNTA MUNICIPAL AIRPORT,30267 1 AVE,LA JUNTA,CO,81050,110046319612,,38.04431,-103.51393,COR900213 COR901377,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110046319612,,,
ADAMS WRECKING,30586 HWY 50 E,LA JUNTA,CO,51050,110071850313,,37.985887,-103.517287,COR901414,Failure to Report DMR - Not Received,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071850313,,,
ADVANCE READY MIX,2650 DELTA DR,COLORADO SPRINGS,CO,80916,110054098917,,38.79276,-104.77045,COR900370,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110054098917,,,
SNOWMASS BUILDING 10 A/B,217 WOOD RD,SNOWMASS VILLAGE,CO,81615,110071539656,,39.208598,-106.946033,COG080858 COG081452 COR423293,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071539656,,,
AGNUS DEI LODE CLAIM,DEL MTN RD AND ASPEN RIDGE RD  N BY TRAIL,EL PASO COUNTY,CO,00000,110070063605,,38.842192,-104.949169,COG502113,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110070063605,,,
SOUTH DURANGO SD,434 TRESTLE ROAD,DURANGO,CO,81303,110055971710,,37.214943,-107.852475,COG584057 COG588057 COG590057,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110055971710,,,
THORNBURG FAMILY LIMITED PARTNERSHIP LTD,50747 EAST 38TH AVENUE,BENNETT,CO,80102.0,110007074183,212321,39.76725,-104.390539,COG502235,Failure to Report DMR - Not Received,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110007074183,,,
TOLMAR,1201 CORNERSTONE,WINDSOR,CO,80550.0,110055216207,325412,40.46665,-104.89184,COP900711 COP900714,Failure to Report DMR - Not Received,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110055216207,,,
TIMNATH LANDING,HARMONY RD AND MAIN ST,TIMNATH,CO,80547.0,110067030885,,40.523558,-104.967147,COG076931 COG080482 COR03O664 COR400638 COR406434,Terminated Permit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110067030885,,,
ALTIUM PACKAGING PLANT 1069A DENVER,3865 GRAPE ST,DENVER,CO,80207,110070053288,,39.770654,-104.924603,COR901329,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110070053288,,,
AMAZON.COM SERVICES LLC - DDV2,900 E 128 AVE,THORNTON,CO,80241,110070816419,493110,39.93169,-104.97568,COR901550,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110070816419,,,
THORNTON PEC,12625 LAFAYETTE ST,THORNTON,CO,80241.0,110071850701,,39.925559,-104.970754,COR901660,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110071850701,,,
TRINIDAD PERRY STOKES AIRPORT,44814 CR 38,TRINIDAD,CO,81082.0,110069475204,,37.26252,-104.339444,COR03P950 COR901398,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110069475204,,,
ABF FREIGHT SYSTEMS INC.,5871 N BROADWAY,DENVER,CO,80216,110002969510,484122,39.803377,-104.98743,CONOX0769 COR900503 COR901174,Terminated Permit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110002969510,,,
5050 S SYRACUSE OFFICE TOWER,5050 S SYRACUSE ST,DENVER,CO,80237,110069475632,,39.625732,-104.899431,COG075616 COG315535 COG318026 COR03P944 COR402156,Terminated Permit,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110069475632,,,
AKRON WWTP,CR DD AND 40,AKRON,CO,80720,110055979963,,40.1525,-103.185,COG591061,Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110055979963,,,
U PULL & PAY COLORADO SPRINGS,3745 S HWY 85-87,COLORADO SPRINGS,CO,80906.0,110032729867,42393,38.777222,-104.776388,COR901019,No Violation Identified,,,Y,6,https://echo.epa.gov/detailed-facility-report?fid = 110032729867,,,
U F P WESTERN DIVISION INC,15 WALNUT ST.,WINDSOR,CO,80550.0,110000467496,321114 321214,40.478382,-104.895792,COR900615,No Violation Identified,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110000467496,,,
UNITED PARCEL SERVICE - GYPSUM,685 SPRING BUCK RD,GYPSUM,CO,81637.0,110070152691,492110,39.63225,-106.91274,COR901435,Terminated Permit,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110070152691,,,
UPLAND GRAVEL LLC PIT #3,3247 B RD,GRAND JUNCTION,CO,81503.0,110071877708,,39.032815,-108.452247,COG502231,Violation Identified,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110071877708,,,
75TH STREET WASTEWATER TREATMENT PLANT,4049 75TH STREET,BOULDER,CO,80301,110013399866,221320 22132,40.048596,-105.186653,CO0024147 COG072107 COG650038 COR090019 COR900986,Failure to Report DMR - Not Received,Y,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110013399866,25.0,,
TRANSDEV DENVER RTD PARATRANSIT,7500 E 41 AVE,DENVER,CO,80216.0,110070554642,,39.77512,-104.90066,COR901491,No Violation Identified,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110070554642,,,
TRANSPORT COLORADO WWTP,MANILLA RD AND 32 AVE,AURORA,CO,80137.0,110071863144,,39.77022,-104.53111,COG591155,No Violation Identified,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110071863144,,,
UPPER VALLEY SANITATION DIST.,671 MUSHROOM LN,BAYFIELD,CO,81122.0,110024382531,,37.435476,-107.545493,CO0047147,Violation Identified,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110024382531,0.13,,
FOREST LAKES METRO DISTRICT,"CR 501, 6.5 MI N OF TOWN",BAYFIELD,CO,81122,110009127854,,37.32497,-107.61522,CO0048160 COG584025,Effluent - Non-monthly Average Limit,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110009127854,0.18,,
1601 WEWATTA,1601 WEWATTA ST,DENVER,CO,80202,110056136827,,39.753,-105.002,CO0000008,No Violation Identified,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110056136827,,,
1144 15 STREET,1144 15 ST,DENVER,CO,80202,110059790588,,39.747204,-104.997249,COG315315 COG318005 COR03M637,Terminated Permit,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110059790588,,,
"TWO RIVERS SAND, GRAVEL AND RESERVOIR PROJECT",14822 CR 396,MILLIKEN,CO,80543.0,110071336161,,40.343206,-104.77849,COG502213,No Violation Identified,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110071336161,,,
SILVERTON TOWN OF,S END OF TOWN/END OF 2ND ST,SILVERTON,CO,81433,110010054369,,37.819444,-107.654167,CO0020311,No Violation Identified,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110010054369,0.42,,
SIMON CONTRACTORS PORTABLE PLANT 1,VARIOUS LOCATIONS,STATEWIDE,CO,00000,110062636447,,38.993575,-105.507774,COR901252,No Violation Identified,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110062636447,,,
SINTON TRAIL CHANNEL IMPROVEMENTS,SINTON RD AND ELLSTON ST,COLORADO SPRINGS,CO,80907,110071670843,,38.883216,-104.833457,COG080929,Terminated Permit,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110071670843,,,
MINTURN WATER TREATMENT PLANT,1931 HWY 24,MINTURN,CO,81645,110071921504,,39.564925,-106.418133,COG641214,Failure to Report DMR - Not Received,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110071921504,,,
MONARCH SKI AREA,23715 U.S. HIGHWAY 50,SALIDA,CO,81201,110006781349,,38.520047,-106.326029,CO0031399,Effluent - Monthly Average Limit,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110006781349,0.023,,
LA SALLE TOWN OF,19299 CR 52,LA SALLE,CO,80645,110071866777,,40.36328,-104.69163,COG591191,Violation Identified,,,Y,5,https://echo.epa.gov/detailed-facility-report?fid = 110071866777,,,
